0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 1.0000000000 1.0000000000 7.0000000000 5.0000000000 7.0000000000 14.0000000000 12.0000000000 9.0000000000 18.0000000000 13.0000000000 5.0000000000 5.0000000000 3.0000000000 0.0000000000 1.0000000000 1.0000000000 1.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 2.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 1.0000000000 0.0000000000 2.0000000000 5.0000000000 4.0000000000 9.0000000000 5.0000000000 7.0000000000 7.0000000000 9.0000000000 4.0000000000 2.0000000000 1.0000000000 1.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 2.0000000000 4.0000000000 1.0000000000 4.0000000000 6.0000000000 7.0000000000 9.0000000000 8.0000000000 5.0000000000 3.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 4.0000000000 3.0000000000 3.0000000000 3.0000000000 3.0000000000 1.0000000000 1.0000000000 1.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 1.0000000000 1.0000000000 2.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 2.0000000000 2.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 4.0000000000 1.0000000000 1.0000000000 2.0000000000 2.0000000000 4.0000000000 4.0000000000 1.0000000000 0.0000000000 1.0000000000 3.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 1.0000000000 2.0000000000 2.0000000000 4.0000000000 2.0000000000 3.0000000000 6.0000000000 5.0000000000 6.0000000000 8.0000000000 1.0000000000 5.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 1.0000000000 0.0000000000 1.0000000000 2.0000000000 2.0000000000 9.0000000000 6.0000000000 3.0000000000 6.0000000000 5.0000000000 5.0000000000 4.0000000000 1.0000000000 2.0000000000 2.0000000000 2.0000000000 0.0000000000 1.0000000000 1.0000000000 1.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 2.0000000000 3.0000000000 7.0000000000 5.0000000000 6.0000000000 7.0000000000 4.0000000000 2.0000000000 9.0000000000 5.0000000000 7.0000000000 3.0000000000 2.0000000000 0.0000000000 3.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 3.0000000000 6.0000000000 3.0000000000 3.0000000000 12.0000000000 12.0000000000 10.0000000000 8.0000000000 6.0000000000 5.0000000000 4.0000000000 2.0000000000 2.0000000000 1.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 2.0000000000 3.0000000000 4.0000000000 10.0000000000 10.0000000000 7.0000000000 19.0000000000 12.0000000000 9.0000000000 15.0000000000 4.0000000000 2.0000000000 5.0000000000 2.0000000000 4.0000000000 2.0000000000 3.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 6.0000000000 11.0000000000 9.0000000000 11.0000000000 20.0000000000 19.0000000000 19.0000000000 13.0000000000 8.0000000000 0.0000000000 7.0000000000 1.0000000000 1.0000000000 0.0000000000 1.0000000000 2.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 6.0000000000 3.0000000000 17.0000000000 13.0000000000 20.0000000000 21.0000000000 21.0000000000 24.0000000000 13.0000000000 8.0000000000 13.0000000000 6.0000000000 3.0000000000 4.0000000000 3.0000000000 1.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 3.0000000000 8.0000000000 5.0000000000 8.0000000000 13.0000000000 9.0000000000 16.0000000000 10.0000000000 6.0000000000 5.0000000000 3.0000000000 7.0000000000 5.0000000000 3.0000000000 1.0000000000 0.0000000000 1.0000000000 1.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 1.0000000000 0.0000000000 2.0000000000 5.0000000000 6.0000000000 1.0000000000 4.0000000000 3.0000000000 1.0000000000 4.0000000000 5.0000000000 5.0000000000 1.0000000000 1.0000000000 1.0000000000 1.0000000000 0.0000000000 1.0000000000 1.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 2.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 1.0000000000 1.0000000000 1.0000000000 1.0000000000 0.0000000000 1.0000000000 1.0000000000 1.0000000000 0.0000000000 0.0000000000 1.0000000000 1.0000000000 1.0000000000 0.0000000000 2.0000000000 2.0000000000 2.0000000000 1.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000
0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 1.0000000000 2.0000000000 0.0000000000 2.0000000000 3.0000000000 2.0000000000 2.0000000000 1.0000000000 0.0000000000 3.0000000000 1.0000000000 2.0000000000 0.0000000000 3.0000000000 0.0000000000 2.0000000000 2.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 2.0000000000 2.0000000000 2.0000000000 2.0000000000 2.0000000000 1.0000000000 0.0000000000 1.0000000000 1.0000000000 2.0000000000 1.0000000000 4.0000000000 5.0000000000 3.0000000000 3.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 3.0000000000 4.0000000000 3.0000000000 1.0000000000 0.0000000000 0.0000000000 1.0000000000 1.0000000000 2.0000000000 3.0000000000 2.0000000000 4.0000000000 6.0000000000 3.0000000000 4.0000000000 6.0000000000 4.0000000000 5.0000000000 0.0000000000 1.0000000000 2.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 1.0000000000 1.0000000000 2.0000000000 2.0000000000 1.0000000000 3.0000000000 1.0000000000 2.0000000000 2.0000000000 0.0000000000 1.0000000000 2.0000000000 4.0000000000 2.0000000000 3.0000000000 3.0000000000 7.0000000000 5.0000000000 6.0000000000 2.0000000000 0.0000000000 2.0000000000 2.0000000000 1.0000000000 2.0000000000 3.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 2.0000000000 0.0000000000 1.0000000000 3.0000000000 2.0000000000 3.0000000000 4.0000000000 4.0000000000 3.0000000000 2.0000000000 2.0000000000 3.0000000000 1.0000000000 5.0000000000 5.0000000000 2.0000000000 5.0000000000 5.0000000000 7.0000000000 6.0000000000 4.0000000000 5.0000000000 5.0000000000 5.0000000000 1.0000000000 0.0000000000 4.0000000000 3.0000000000 1.0000000000 0.0000000000 1.0000000000 2.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 3.0000000000 3.0000000000 3.0000000000 5.0000000000 2.0000000000 4.0000000000 7.0000000000 2.0000000000 2.0000000000 1.0000000000 3.0000000000 5.0000000000 3.0000000000 0.0000000000 3.0000000000 5.0000000000 8.0000000000 14.0000000000 8.0000000000 9.0000000000 6.0000000000 3.0000000000 3.0000000000 5.0000000000 3.0000000000 2.0000000000 0.0000000000 0.0000000000 4.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 3.0000000000 6.0000000000 5.0000000000 4.0000000000 11.0000000000 7.0000000000 9.0000000000 5.0000000000 5.0000000000 6.0000000000 12.0000000000 7.0000000000 5.0000000000 6.0000000000 10.0000000000 9.0000000000 0.0000000000 5.0000000000 11.0000000000 5.0000000000 10.0000000000 5.0000000000 4.0000000000 5.0000000000 6.0000000000 3.0000000000 1.0000000000 3.0000000000 2.0000000000 2.0000000000 0.0000000000 1.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 2.0000000000 2.0000000000 4.0000000000 4.0000000000 2.0000000000 7.0000000000 5.0000000000 7.0000000000 4.0000000000 4.0000000000 18.0000000000 16.0000000000 13.0000000000 14.0000000000 7.0000000000 9.0000000000 5.0000000000 8.0000000000 4.0000000000 6.0000000000 4.0000000000 9.0000000000 8.0000000000 7.0000000000 3.0000000000 4.0000000000 2.0000000000 4.0000000000 2.0000000000 4.0000000000 6.0000000000 0.0000000000 0.0000000000 1.0000000000 1.0000000000 1.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 3.0000000000 4.0000000000 6.0000000000 5.0000000000 6.0000000000 4.0000000000 13.0000000000 6.0000000000 8.0000000000 13.0000000000 13.0000000000 10.0000000000 12.0000000000 9.0000000000 6.0000000000 3.0000000000 3.0000000000 7.0000000000 6.0000000000 4.0000000000 7.0000000000 5.0000000000 2.0000000000 2.0000000000 5.0000000000 1.0000000000 2.0000000000 2.0000000000 3.0000000000 2.0000000000 0.0000000000 1.0000000000 0.0000000000 1.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 2.0000000000 1.0000000000 4.0000000000 5.0000000000 4.0000000000 3.0000000000 3.0000000000 3.0000000000 10.0000000000 6.0000000000 8.0000000000 10.0000000000 11.0000000000 5.0000000000 6.0000000000 3.0000000000 7.0000000000 6.0000000000 5.0000000000 4.0000000000 5.0000000000 3.0000000000 5.0000000000 6.0000000000 4.0000000000 3.0000000000 2.0000000000 2.0000000000 7.0000000000 4.0000000000 4.0000000000 3.0000000000 2.0000000000 3.0000000000 3.0000000000 3.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 2.0000000000 7.0000000000 2.0000000000 6.0000000000 9.0000000000 2.0000000000 5.0000000000 3.0000000000 9.0000000000 9.0000000000 6.0000000000 10.0000000000 8.0000000000 7.0000000000 4.0000000000 5.0000000000 2.0000000000 3.0000000000 3.0000000000 10.0000000000 3.0000000000 3.0000000000 3.0000000000 4.0000000000 4.0000000000 6.0000000000 1.0000000000 3.0000000000 2.0000000000 1.0000000000 4.0000000000 0.0000000000 0.0000000000 3.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 1.0000000000 4.0000000000 1.0000000000 5.0000000000 4.0000000000 0.0000000000 4.0000000000 7.0000000000 5.0000000000 8.0000000000 6.0000000000 2.0000000000 4.0000000000 3.0000000000 2.0000000000 2.0000000000 2.0000000000 4.0000000000 7.0000000000 4.0000000000 4.0000000000 0.0000000000 0.0000000000 2.0000000000 4.0000000000 4.0000000000 3.0000000000 6.0000000000 2.0000000000 3.0000000000 4.0000000000 2.0000000000 2.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 0.0000000000 1.0000000000 2.0000000000 1.0000000000 2.0000000000 3.0000000000 5.0000000000 5.0000000000 4.0000000000 5.0000000000 9.0000000000 4.0000000000 7.0000000000 2.0000000000 3.0000000000 7.0000000000 2.0000000000 1.0000000000 1.0000000000 1.0000000000 2.0000000000 2.0000000000 2.0000000000 0.0000000000 0.0000000000 1.0000000000 1.0000000000 4.0000000000 0.0000000000 1.0000000000 3.0000000000 4.0000000000 0.0000000000 2.0000000000 1.0000000000 0.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000 1.0000000000 0.0000000000 3.0000000000 0.0000000000 3.0000000000 3.0000000000 3.0000000000 8.0000000000 10.0000000000 23.0000000000 11.0000000000 11.0000000000 13.0000000000 9.0000000000 7.0000000000 5.0000000000 4.0000000000 1.0000000000 1.0000000000 4.0000000000 2.0000000000 1.0000000000 1.0000000000 2.0000000000 1.0000000000 0.0000000000 1.0000000000 5.0000000000 3.0000000000 1.0000000000 1.0000000000 4.0000000000 5.0000000000 5.0000000000 5.0000000000 1.0000000000 2.0000000000 1.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
